,ID,Class
5157,8297,air_conditioner
5158,8299,gun_shot
5159,8300,street_music
5160,8302,air_conditioner
5161,8305,children_playing
5162,8306,siren
5163,8307,car_horn
5164,8308,jackhammer
5165,8310,car_horn
5166,8311,car_horn
5167,8313,car_horn
5168,8314,car_horn
5169,8315,children_playing
5170,8317,children_playing
5171,8318,air_conditioner
5172,8322,jackhammer
5173,8323,engine_idling
5174,8324,children_playing
5175,8325,jackhammer
5176,8327,siren
5177,8330,drilling
5178,8332,engine_idling
5179,8333,siren
5180,8334,children_playing
5181,8335,jackhammer
5182,8337,drilling
5183,8338,engine_idling
5184,8344,siren
5185,8345,car_horn
5186,8346,siren
5187,8347,car_horn
5188,8351,drilling
5189,8352,engine_idling
5190,8353,siren
5191,8354,gun_shot
5192,8356,engine_idling
5193,8357,siren
5194,8360,engine_idling
5195,8361,drilling
5196,8364,street_music
5197,8365,street_music
5198,8366,air_conditioner
5199,8368,drilling
5200,8369,engine_idling
5201,8370,dog_bark
5202,8377,street_music
5203,8378,dog_bark
5204,8380,siren
5205,8381,air_conditioner
5206,8382,dog_bark
5207,8384,air_conditioner
5208,8386,engine_idling
5209,8387,engine_idling
5210,8391,engine_idling
5211,8392,air_conditioner
5212,8393,drilling
5213,8395,dog_bark
5214,8396,children_playing
5215,8397,jackhammer
5216,8399,children_playing
5217,8401,jackhammer
5218,8403,siren
5219,8406,car_horn
5220,8407,dog_bark
5221,8409,dog_bark
5222,8410,children_playing
5223,8411,engine_idling
5224,8412,children_playing
5225,8416,air_conditioner
5226,8417,air_conditioner
5227,8419,dog_bark
5228,8420,dog_bark
5229,8421,air_conditioner
5230,8422,drilling
5231,8424,siren
5232,8425,air_conditioner
5233,8427,drilling
5234,8428,street_music
5235,8429,children_playing
5236,8430,siren
5237,8431,siren
5238,8432,air_conditioner
5239,8434,car_horn
5240,8435,engine_idling
5241,8437,siren
5242,8438,engine_idling
5243,8440,car_horn
5244,8441,engine_idling
5245,8442,jackhammer
5246,8443,car_horn
5247,8444,air_conditioner
5248,8445,siren
5249,8446,air_conditioner
5250,8447,dog_bark
5251,8448,children_playing
5252,8449,children_playing
5253,8450,drilling
5254,8453,jackhammer
5255,8457,gun_shot
5256,8458,air_conditioner
5257,8459,jackhammer
5258,8460,dog_bark
5259,8462,siren
5260,8464,drilling
5261,8465,dog_bark
5262,8466,drilling
5263,8467,siren
5264,8469,siren
5265,8470,street_music
5266,8471,drilling
5267,8472,children_playing
5268,8473,car_horn
5269,8474,jackhammer
5270,8475,car_horn
5271,8476,drilling
5272,8477,siren
5273,8479,children_playing
5274,8482,engine_idling
5275,8483,children_playing
5276,8484,engine_idling
5277,8485,dog_bark
5278,8486,siren
5279,8491,air_conditioner
5280,8492,drilling
5281,8493,jackhammer
5282,8496,air_conditioner
5283,8498,jackhammer
5284,8499,dog_bark
5285,8500,engine_idling
5286,8501,street_music
5287,8502,children_playing
5288,8503,engine_idling
5289,8507,children_playing
5290,8508,children_playing
5291,8510,drilling
5292,8511,engine_idling
5293,8512,children_playing
5294,8513,dog_bark
5295,8514,engine_idling
5296,8515,air_conditioner
5297,8518,jackhammer
5298,8519,drilling
5299,8520,jackhammer
5300,8522,drilling
5301,8523,children_playing
5302,8524,gun_shot
5303,8526,children_playing
5304,8527,engine_idling
5305,8531,children_playing
5306,8534,engine_idling
5307,8535,dog_bark
5308,8536,siren
5309,8538,gun_shot
5310,8539,air_conditioner
5311,8540,engine_idling
5312,8542,jackhammer
5313,8543,air_conditioner
5314,8544,children_playing
5315,8546,children_playing
5316,8547,siren
5317,8552,jackhammer
5318,8553,drilling
5319,8558,jackhammer
5320,8560,drilling
5321,8562,street_music
5322,8564,siren
5323,8565,engine_idling
5324,8568,drilling
5325,8569,children_playing
5326,8570,drilling
5327,8571,engine_idling
5328,8575,engine_idling
5329,8578,car_horn
5330,8579,children_playing
5331,8580,street_music
5332,8581,street_music
5333,8582,air_conditioner
5334,8584,dog_bark
5335,8586,dog_bark
5336,8587,drilling
5337,8588,air_conditioner
5338,8589,siren
5339,8590,car_horn
5340,8594,car_horn
5341,8595,drilling
5342,8596,siren
5343,8597,jackhammer
5344,8598,drilling
5345,8599,siren
5346,8603,siren
5347,8604,street_music
5348,8605,drilling
5349,8607,siren
5350,8609,air_conditioner
5351,8610,engine_idling
5352,8611,dog_bark
5353,8612,siren
5354,8613,dog_bark
5355,8614,drilling
5356,8615,jackhammer
5357,8616,gun_shot
5358,8617,drilling
5359,8618,air_conditioner
5360,8620,dog_bark
5361,8621,gun_shot
5362,8624,drilling
5363,8625,car_horn
5364,8626,drilling
5365,8627,air_conditioner
5366,8628,children_playing
5367,8630,engine_idling
5368,8632,siren
5369,8635,children_playing
5370,8636,children_playing
5371,8637,siren
5372,8639,air_conditioner
5373,8640,children_playing
5374,8641,siren
5375,8643,jackhammer
5376,8644,dog_bark
5377,8646,engine_idling
5378,8649,siren
5379,8650,dog_bark
5380,8651,siren
5381,8653,drilling
5382,8654,siren
5383,8656,dog_bark
5384,8657,gun_shot
5385,8658,dog_bark
5386,8659,air_conditioner
5387,8660,street_music
5388,8663,children_playing
5389,8664,dog_bark
5390,8665,siren
5391,8666,drilling
5392,8667,air_conditioner
5393,8670,siren
5394,8673,dog_bark
5395,8675,siren
5396,8676,jackhammer
5397,8677,air_conditioner
5398,8678,drilling
5399,8679,engine_idling
5400,8681,jackhammer
5401,8682,car_horn
5402,8684,street_music
5403,8685,drilling
5404,8690,street_music
5405,8691,street_music
5406,8693,car_horn
5407,8694,street_music
5408,8695,air_conditioner
5409,8699,street_music
5410,8701,air_conditioner
5411,8703,gun_shot
5412,8704,siren
5413,8705,jackhammer
5414,8706,siren
5415,8707,gun_shot
5416,8709,dog_bark
5417,8710,street_music
5418,8711,dog_bark
5419,8712,jackhammer
5420,8713,dog_bark
5421,8714,engine_idling
5422,8715,siren
5423,8716,children_playing
5424,8717,jackhammer
5425,8720,street_music
5426,8721,engine_idling
5427,8722,dog_bark
5428,8723,street_music
5429,8724,children_playing
5430,8725,engine_idling
5431,8726,dog_bark
5432,8727,engine_idling
5433,8728,engine_idling
5434,8729,air_conditioner
